combination,emd,System,Tiempo
"(, A); (BCDEF, BCD)",0.05859,"('ABCD', 'BCDEF')",00:00.102823
"(, A); (ABCDE, BCE)",0.05859,"('ABCE', 'ABCDE')",00:00.099822
"(, A); (ABCDF, BCE)",0.05859,"('ABCE', 'ABCDF')",00:00.100194
"(, A); (ABCEF, BCE)",0.05859,"('ABCE', 'ABCEF')",00:00.101234
"(, A); (ABDEF, BCE)",0.05859,"('ABCE', 'ABDEF')",00:00.100551
"(, A); (ACDEF, BCE)",0.05859,"('ABCE', 'ACDEF')",00:00.104469
"(, A); (BCDEF, BCE)",0.05859,"('ABCE', 'BCDEF')",00:00.098685
"(, A); (ABCDE, BCF)",0.05859,"('ABCF', 'ABCDE')",00:00.104143
"(, A); (ABCDF, BCF)",0.05859,"('ABCF', 'ABCDF')",00:00.098126
"(, A); (ABCEF, BCF)",0.05859,"('ABCF', 'ABCEF')",00:00.101984
"(, A); (ABDEF, BCF)",0.05859,"('ABCF', 'ABDEF')",00:00.101625
"(, A); (ACDEF, BCF)",0.05859,"('ABCF', 'ACDEF')",00:00.102283
"(, A); (BCDEF, BCF)",0.05859,"('ABCF', 'BCDEF')",00:00.095505
"(, A); (ABCDE, BDE)",0.05859,"('ABDE', 'ABCDE')",00:00.102629
"(, A); (ABCDF, BDE)",0.05859,"('ABDE', 'ABCDF')",00:00.097525
"(, A); (ABCEF, BDE)",0.05859,"('ABDE', 'ABCEF')",00:00.105917
"(, A); (ABDEF, BDE)",0.05859,"('ABDE', 'ABDEF')",00:00.098354
"(, A); (ACDEF, BDE)",0.05859,"('ABDE', 'ACDEF')",00:00.104436
"(, A); (BCDEF, BDE)",0.05859,"('ABDE', 'BCDEF')",00:00.111804
"(, A); (ABCDE, BDF)",0.05859,"('ABDF', 'ABCDE')",00:00.102145
"(, A); (ABCDF, BDF)",0.05859,"('ABDF', 'ABCDF')",00:00.106817
"(, A); (ABCEF, BDF)",0.05859,"('ABDF', 'ABCEF')",00:00.094578
"(, A); (ABDEF, BDF)",0.05859,"('ABDF', 'ABDEF')",00:00.104444
"(, A); (ACDEF, BDF)",0.05859,"('ABDF', 'ACDEF')",00:00.096721
"(, A); (BCDEF, BDF)",0.05859,"('ABDF', 'BCDEF')",00:00.108901
"(, A); (ABCDE, BEF)",0.05859,"('ABEF', 'ABCDE')",00:00.096352
"(, A); (ABCDF, BEF)",0.05859,"('ABEF', 'ABCDF')",00:00.103036
"(, A); (ABCEF, BEF)",0.05859,"('ABEF', 'ABCEF')",00:00.094279
"(, A); (ABDEF, BEF)",0.05859,"('ABEF', 'ABDEF')",00:00.108110
"(, A); (ACDEF, BEF)",0.05859,"('ABEF', 'ACDEF')",00:00.106298
"(, A); (BCDEF, BEF)",0.05859,"('ABEF', 'BCDEF')",00:00.103313
"(, A); (ABCDE, CDE)",0.05859,"('ACDE', 'ABCDE')",00:00.097096
"(, A); (ABCDF, CDE)",0.05859,"('ACDE', 'ABCDF')",00:00.108301
"(, A); (ABCEF, CDE)",0.05859,"('ACDE', 'ABCEF')",00:00.101344
"(, A); (ABDEF, CDE)",0.05859,"('ACDE', 'ABDEF')",00:00.107582
"(, A); (ACDEF, CDE)",0.05859,"('ACDE', 'ACDEF')",00:00.100630
"(, A); (BCDEF, CDE)",0.05859,"('ACDE', 'BCDEF')",00:00.104328
"(, A); (ABCDE, CDF)",0.05859,"('ACDF', 'ABCDE')",00:00.101638
"(, A); (ABCDF, CDF)",0.05859,"('ACDF', 'ABCDF')",00:00.102793
"(, A); (ABCEF, CDF)",0.05859,"('ACDF', 'ABCEF')",00:00.105998
"(, A); (ABDEF, CDF)",0.05859,"('ACDF', 'ABDEF')",00:00.101603
"(, A); (ACDEF, CDF)",0.05859,"('ACDF', 'ACDEF')",00:00.102196
"(, A); (BCDEF, CDF)",0.05859,"('ACDF', 'BCDEF')",00:00.103789
"(, A); (ABCDE, CEF)",0.05859,"('ACEF', 'ABCDE')",00:00.101456
"(, A); (ABCDF, CEF)",0.05859,"('ACEF', 'ABCDF')",00:00.096542
"(, A); (ABCEF, CEF)",0.05859,"('ACEF', 'ABCEF')",00:00.101641
"(, A); (ABDEF, CEF)",0.05859,"('ACEF', 'ABDEF')",00:00.094758
"(, A); (ACDEF, CEF)",0.05859,"('ACEF', 'ACDEF')",00:00.105188
"(, A); (BCDEF, CEF)",0.05859,"('ACEF', 'BCDEF')",00:00.101475
"(, A); (ABCDE, DEF)",0.05859,"('ADEF', 'ABCDE')",00:00.132649
"(, A); (ABCDF, DEF)",0.05859,"('ADEF', 'ABCDF')",00:00.105332
"(, A); (ABCEF, DEF)",0.05859,"('ADEF', 'ABCEF')",00:00.123818
"(, A); (ABDEF, DEF)",0.05859,"('ADEF', 'ABDEF')",00:00.113068
"(, A); (ACDEF, DEF)",0.05859,"('ADEF', 'ACDEF')",00:00.126304
"(, A); (BCDEF, DEF)",0.05859,"('ADEF', 'BCDEF')",00:00.121755
"(, B); (ABCDE, CDE)",0.05859,"('BCDE', 'ABCDE')",00:00.120876
"(, B); (ABCDF, CDE)",0.05859,"('BCDE', 'ABCDF')",00:00.118981
"(, B); (ABCEF, CDE)",0.05859,"('BCDE', 'ABCEF')",00:00.119328
"(, B); (ABDEF, CDE)",0.05859,"('BCDE', 'ABDEF')",00:00.108571
"(, B); (ACDEF, CDE)",0.05859,"('BCDE', 'ACDEF')",00:00.122319
"(, B); (BCDEF, CDE)",0.05859,"('BCDE', 'BCDEF')",00:00.105030
"(, B); (ABCDE, CDF)",0.05859,"('BCDF', 'ABCDE')",00:00.139399
"(, B); (ABCDF, CDF)",0.05859,"('BCDF', 'ABCDF')",00:00.108781
"(, B); (ABCEF, CDF)",0.05859,"('BCDF', 'ABCEF')",00:00.108346
"(, B); (ABDEF, CDF)",0.05859,"('BCDF', 'ABDEF')",00:00.115167
"(, B); (ACDEF, CDF)",0.05859,"('BCDF', 'ACDEF')",00:00.115683
"(, B); (BCDEF, CDF)",0.05859,"('BCDF', 'BCDEF')",00:00.109169
"(, B); (ABCDE, CEF)",0.05859,"('BCEF', 'ABCDE')",00:00.111121
"(, B); (ABCDF, CEF)",0.05859,"('BCEF', 'ABCDF')",00:00.106377
"(, B); (ABCEF, CEF)",0.05859,"('BCEF', 'ABCEF')",00:00.101048
"(, B); (ABDEF, CEF)",0.05859,"('BCEF', 'ABDEF')",00:00.107248
"(, B); (ACDEF, CEF)",0.05859,"('BCEF', 'ACDEF')",00:00.100188
"(, B); (BCDEF, CEF)",0.05859,"('BCEF', 'BCDEF')",00:00.102745
"(, B); (ABCDE, DEF)",0.05859,"('BDEF', 'ABCDE')",00:00.106510
"(, B); (ABCDF, DEF)",0.05859,"('BDEF', 'ABCDF')",00:00.106146
"(, B); (ABCEF, DEF)",0.05859,"('BDEF', 'ABCEF')",00:00.107018
"(, B); (ABDEF, DEF)",0.05859,"('BDEF', 'ABDEF')",00:00.104621
"(, B); (ACDEF, DEF)",0.05859,"('BDEF', 'ACDEF')",00:00.105179
"(, B); (BCDEF, DEF)",0.05859,"('BDEF', 'BCDEF')",00:00.104204
"(, C); (ABCDE, DEF)",0.05859,"('CDEF', 'ABCDE')",00:00.106705
"(, C); (ABCDF, DEF)",0.05859,"('CDEF', 'ABCDF')",00:00.097734
"(, C); (ABCEF, DEF)",0.05859,"('CDEF', 'ABCEF')",00:00.109430
"(, C); (ABDEF, DEF)",0.05859,"('CDEF', 'ABDEF')",00:00.101673
"(, C); (ACDEF, DEF)",0.05859,"('CDEF', 'ACDEF')",00:00.106738
"(, C); (BCDEF, DEF)",0.05859,"('CDEF', 'BCDEF')",00:00.105086
"(, A); (ABCDEF, BCD)",0.02979,"('ABCD', 'ABCDEF')",00:00.162973
"(, A); (ABCDEF, BCE)",0.02979,"('ABCE', 'ABCDEF')",00:00.168180
"(, A); (ABCDEF, BCF)",0.02979,"('ABCF', 'ABCDEF')",00:00.171149
"(, A); (ABCDEF, BDE)",0.02979,"('ABDE', 'ABCDEF')",00:00.165702
"(, A); (ABCDEF, BDF)",0.02979,"('ABDF', 'ABCDEF')",00:00.167058
"(, A); (ABCDEF, BEF)",0.02979,"('ABEF', 'ABCDEF')",00:00.174072
"(, A); (ABCDEF, CDE)",0.02979,"('ACDE', 'ABCDEF')",00:00.165058
"(, A); (ABCDEF, CDF)",0.02979,"('ACDF', 'ABCDEF')",00:00.167653
"(, A); (ABCDEF, CEF)",0.02979,"('ACEF', 'ABCDEF')",00:00.164921
"(, A); (ABCDEF, DEF)",0.02979,"('ADEF', 'ABCDEF')",00:00.169895
"(, B); (ABCDEF, CDE)",0.02979,"('BCDE', 'ABCDEF')",00:00.169075
"(, B); (ABCDEF, CDF)",0.02979,"('BCDF', 'ABCDEF')",00:00.169359
"(, B); (ABCDEF, CEF)",0.02979,"('BCEF', 'ABCDEF')",00:00.167103
"(, B); (ABCDEF, DEF)",0.02979,"('BDEF', 'ABCDEF')",00:00.164368
"(, C); (ABCDEF, DEF)",0.02979,"('CDEF', 'ABCDEF')",00:00.167264
"(, A); (A, BCDE)",0.0,"('ABCDE', 'A')",00:00.004003
"(, A); (B, BCDE)",0.0,"('ABCDE', 'B')",00:00.004949
"(, A); (C, BCDE)",0.0,"('ABCDE', 'C')",00:00.005775
"(, A); (D, BCDE)",0.0,"('ABCDE', 'D')",00:00.004627
"(, A); (E, BCDE)",0.0,"('ABCDE', 'E')",00:00.005634
"(, A); (F, BCDE)",0.0,"('ABCDE', 'F')",00:00.005718
"(, A); (A, BCDF)",0.0,"('ABCDF', 'A')",00:00.005940
"(, A); (B, BCDF)",0.0,"('ABCDF', 'B')",00:00.006417
"(, A); (C, BCDF)",0.0,"('ABCDF', 'C')",00:00.005655
"(, A); (D, BCDF)",0.0,"('ABCDF', 'D')",00:00.006074
"(, A); (E, BCDF)",0.0,"('ABCDF', 'E')",00:00.004695
"(, A); (F, BCDF)",0.0,"('ABCDF', 'F')",00:00.005005
"(, A); (A, BCEF)",0.0,"('ABCEF', 'A')",00:00.005689
"(, A); (B, BCEF)",0.0,"('ABCEF', 'B')",00:00.005712
"(, A); (C, BCEF)",0.0,"('ABCEF', 'C')",00:00.007002
"(, A); (D, BCEF)",0.0,"('ABCEF', 'D')",00:00.006619
"(, A); (E, BCEF)",0.0,"('ABCEF', 'E')",00:00.008532
"(, A); (F, BCEF)",0.0,"('ABCEF', 'F')",00:00.007802
"(, A); (A, BDEF)",0.0,"('ABDEF', 'A')",00:00.008115
"(, A); (B, BDEF)",0.0,"('ABDEF', 'B')",00:00.005476
"(, A); (C, BDEF)",0.0,"('ABDEF', 'C')",00:00.008580
"(, A); (D, BDEF)",0.0,"('ABDEF', 'D')",00:00.005533
"(, A); (E, BDEF)",0.0,"('ABDEF', 'E')",00:00.004938
"(, A); (F, BDEF)",0.0,"('ABDEF', 'F')",00:00.006589
"(, A); (A, CDEF)",0.0,"('ACDEF', 'A')",00:00.005560
"(, A); (B, CDEF)",0.0,"('ACDEF', 'B')",00:00.005001
"(, A); (C, CDEF)",0.0,"('ACDEF', 'C')",00:00.005538
"(, A); (D, CDEF)",0.0,"('ACDEF', 'D')",00:00.006000
"(, A); (E, CDEF)",0.0,"('ACDEF', 'E')",00:00.006011
"(, A); (F, CDEF)",0.0,"('ACDEF', 'F')",00:00.006540
"(, B); (A, CDEF)",0.0,"('BCDEF', 'A')",00:00.006546
"(, B); (B, CDEF)",0.0,"('BCDEF', 'B')",00:00.004983
"(, B); (C, CDEF)",0.0,"('BCDEF', 'C')",00:00.004878
"(, B); (D, CDEF)",0.0,"('BCDEF', 'D')",00:00.004722
"(, B); (E, CDEF)",0.0,"('BCDEF', 'E')",00:00.006073
"(, B); (F, CDEF)",0.0,"('BCDEF', 'F')",00:00.005460
"(, A); (AB, BCDE)",0.25,"('ABCDE', 'AB')",00:00.022352
"(, A); (AC, BCDE)",0.25,"('ABCDE', 'AC')",00:00.021443
"(, A); (AD, BCDE)",0.25,"('ABCDE', 'AD')",00:00.022179
"(, A); (AE, BCDE)",0.25,"('ABCDE', 'AE')",00:00.019099
"(, A); (AF, BCDE)",0.25,"('ABCDE', 'AF')",00:00.019433
"(, A); (BC, BCDE)",0.25,"('ABCDE', 'BC')",00:00.020215
"(, A); (BD, BCDE)",0.25,"('ABCDE', 'BD')",00:00.019406
"(, A); (BE, BCDE)",0.25,"('ABCDE', 'BE')",00:00.018352
"(, A); (BF, BCDE)",0.25,"('ABCDE', 'BF')",00:00.020112
"(, A); (CD, BCDE)",0.25,"('ABCDE', 'CD')",00:00.023179
"(, A); (CE, BCDE)",0.25,"('ABCDE', 'CE')",00:00.019879
"(, A); (CF, BCDE)",0.25,"('ABCDE', 'CF')",00:00.018176
"(, A); (DE, BCDE)",0.25,"('ABCDE', 'DE')",00:00.020355
"(, A); (DF, BCDE)",0.25,"('ABCDE', 'DF')",00:00.019096
"(, A); (EF, BCDE)",0.25,"('ABCDE', 'EF')",00:00.019285
"(, A); (AB, BCDF)",0.25,"('ABCDF', 'AB')",00:00.019360
"(, A); (AC, BCDF)",0.25,"('ABCDF', 'AC')",00:00.018421
"(, A); (AD, BCDF)",0.25,"('ABCDF', 'AD')",00:00.018346
"(, A); (AE, BCDF)",0.25,"('ABCDF', 'AE')",00:00.018269
"(, A); (AF, BCDF)",0.25,"('ABCDF', 'AF')",00:00.021421
"(, A); (BC, BCDF)",0.25,"('ABCDF', 'BC')",00:00.019339
"(, A); (BD, BCDF)",0.25,"('ABCDF', 'BD')",00:00.018382
"(, A); (BE, BCDF)",0.25,"('ABCDF', 'BE')",00:00.018402
"(, A); (BF, BCDF)",0.25,"('ABCDF', 'BF')",00:00.017558
"(, A); (CD, BCDF)",0.25,"('ABCDF', 'CD')",00:00.018431
"(, A); (CE, BCDF)",0.25,"('ABCDF', 'CE')",00:00.018494
"(, A); (CF, BCDF)",0.25,"('ABCDF', 'CF')",00:00.019418
"(, A); (DE, BCDF)",0.25,"('ABCDF', 'DE')",00:00.017408
"(, A); (DF, BCDF)",0.25,"('ABCDF', 'DF')",00:00.019286
"(, A); (EF, BCDF)",0.25,"('ABCDF', 'EF')",00:00.018700
"(, A); (AB, BCEF)",0.25,"('ABCEF', 'AB')",00:00.018839
"(, A); (AC, BCEF)",0.25,"('ABCEF', 'AC')",00:00.018640
"(, A); (AD, BCEF)",0.25,"('ABCEF', 'AD')",00:00.018083
"(, A); (AE, BCEF)",0.25,"('ABCEF', 'AE')",00:00.019120
"(, A); (AF, BCEF)",0.25,"('ABCEF', 'AF')",00:00.017681
"(, A); (BC, BCEF)",0.25,"('ABCEF', 'BC')",00:00.019407
"(, A); (BD, BCEF)",0.25,"('ABCEF', 'BD')",00:00.020366
"(, A); (BE, BCEF)",0.25,"('ABCEF', 'BE')",00:00.018342
"(, A); (BF, BCEF)",0.25,"('ABCEF', 'BF')",00:00.018003
"(, A); (CD, BCEF)",0.25,"('ABCEF', 'CD')",00:00.019952
"(, A); (CE, BCEF)",0.25,"('ABCEF', 'CE')",00:00.019405
"(, A); (CF, BCEF)",0.25,"('ABCEF', 'CF')",00:00.017348
"(, A); (DE, BCEF)",0.25,"('ABCEF', 'DE')",00:00.018394
"(, A); (DF, BCEF)",0.25,"('ABCEF', 'DF')",00:00.019275
"(, A); (EF, BCEF)",0.25,"('ABCEF', 'EF')",00:00.019928
"(, A); (AB, BDEF)",0.25,"('ABDEF', 'AB')",00:00.018288
"(, A); (AC, BDEF)",0.25,"('ABDEF', 'AC')",00:00.017371
"(, A); (AD, BDEF)",0.25,"('ABDEF', 'AD')",00:00.017635
"(, A); (AE, BDEF)",0.25,"('ABDEF', 'AE')",00:00.016425
"(, A); (AF, BDEF)",0.25,"('ABDEF', 'AF')",00:00.021915
"(, A); (BC, BDEF)",0.25,"('ABDEF', 'BC')",00:00.020179
"(, A); (BD, BDEF)",0.25,"('ABDEF', 'BD')",00:00.020069
"(, A); (BE, BDEF)",0.25,"('ABDEF', 'BE')",00:00.016628
"(, A); (BF, BDEF)",0.25,"('ABDEF', 'BF')",00:00.018606
"(, A); (CD, BDEF)",0.25,"('ABDEF', 'CD')",00:00.018521
"(, A); (CE, BDEF)",0.25,"('ABDEF', 'CE')",00:00.018345
"(, A); (CF, BDEF)",0.25,"('ABDEF', 'CF')",00:00.020237
"(, A); (DE, BDEF)",0.25,"('ABDEF', 'DE')",00:00.017468
"(, A); (DF, BDEF)",0.25,"('ABDEF', 'DF')",00:00.019320
"(, A); (EF, BDEF)",0.25,"('ABDEF', 'EF')",00:00.021019
"(, A); (AB, CDEF)",0.25,"('ACDEF', 'AB')",00:00.020098
"(, A); (AC, CDEF)",0.25,"('ACDEF', 'AC')",00:00.020092
"(, A); (AD, CDEF)",0.25,"('ACDEF', 'AD')",00:00.019371
"(, A); (AE, CDEF)",0.25,"('ACDEF', 'AE')",00:00.019368
"(, A); (AF, CDEF)",0.25,"('ACDEF', 'AF')",00:00.017810
"(, A); (BC, CDEF)",0.25,"('ACDEF', 'BC')",00:00.021115
"(, A); (BD, CDEF)",0.25,"('ACDEF', 'BD')",00:00.018658
"(, A); (BE, CDEF)",0.25,"('ACDEF', 'BE')",00:00.019413
"(, A); (BF, CDEF)",0.25,"('ACDEF', 'BF')",00:00.021792
"(, A); (CD, CDEF)",0.25,"('ACDEF', 'CD')",00:00.018209
"(, A); (CE, CDEF)",0.25,"('ACDEF', 'CE')",00:00.020322
"(, A); (CF, CDEF)",0.25,"('ACDEF', 'CF')",00:00.018286
"(, A); (DE, CDEF)",0.25,"('ACDEF', 'DE')",00:00.020310
"(, A); (DF, CDEF)",0.25,"('ACDEF', 'DF')",00:00.020593
"(, A); (EF, CDEF)",0.25,"('ACDEF', 'EF')",00:00.018316
"(, B); (AB, CDEF)",0.25,"('BCDEF', 'AB')",00:00.020075
"(, B); (AC, CDEF)",0.25,"('BCDEF', 'AC')",00:00.018936
"(, B); (AD, CDEF)",0.25,"('BCDEF', 'AD')",00:00.017712
"(, B); (AE, CDEF)",0.25,"('BCDEF', 'AE')",00:00.020286
"(, B); (AF, CDEF)",0.25,"('BCDEF', 'AF')",00:00.018864
"(, B); (BC, CDEF)",0.25,"('BCDEF', 'BC')",00:00.019326
"(, B); (BD, CDEF)",0.25,"('BCDEF', 'BD')",00:00.020040
"(, B); (BE, CDEF)",0.25,"('BCDEF', 'BE')",00:00.020004
"(, B); (BF, CDEF)",0.25,"('BCDEF', 'BF')",00:00.019329
"(, B); (CD, CDEF)",0.25,"('BCDEF', 'CD')",00:00.018784
"(, B); (CE, CDEF)",0.25,"('BCDEF', 'CE')",00:00.018941
"(, B); (CF, CDEF)",0.25,"('BCDEF', 'CF')",00:00.018046
"(, B); (DE, CDEF)",0.25,"('BCDEF', 'DE')",00:00.019340
"(, B); (DF, CDEF)",0.25,"('BCDEF', 'DF')",00:00.018321
"(, B); (EF, CDEF)",0.25,"('BCDEF', 'EF')",00:00.018106
"(, A); (ABC, BCDE)",0.1875,"('ABCDE', 'ABC')",00:00.043132
"(, A); (ABD, BCDE)",0.1875,"('ABCDE', 'ABD')",00:00.046841
"(, A); (ABE, BCDE)",0.1875,"('ABCDE', 'ABE')",00:00.041804
"(, A); (ABF, BCDE)",0.1875,"('ABCDE', 'ABF')",00:00.042775
"(, A); (ACD, BCDE)",0.1875,"('ABCDE', 'ACD')",00:00.047447
"(, A); (ACE, BCDE)",0.1875,"('ABCDE', 'ACE')",00:00.041855
"(, A); (ACF, BCDE)",0.1875,"('ABCDE', 'ACF')",00:00.044539
"(, A); (ADE, BCDE)",0.1875,"('ABCDE', 'ADE')",00:00.051178
"(, A); (ADF, BCDE)",0.1875,"('ABCDE', 'ADF')",00:00.045383
"(, A); (AEF, BCDE)",0.1875,"('ABCDE', 'AEF')",00:00.043176
"(, A); (BCD, BCDE)",0.1875,"('ABCDE', 'BCD')",00:00.042447
"(, A); (BCE, BCDE)",0.1875,"('ABCDE', 'BCE')",00:00.044269
"(, A); (BCF, BCDE)",0.1875,"('ABCDE', 'BCF')",00:00.044367
"(, A); (BDE, BCDE)",0.1875,"('ABCDE', 'BDE')",00:00.045796
"(, A); (BDF, BCDE)",0.1875,"('ABCDE', 'BDF')",00:00.045409
"(, A); (BEF, BCDE)",0.1875,"('ABCDE', 'BEF')",00:00.043120
"(, A); (CDE, BCDE)",0.1875,"('ABCDE', 'CDE')",00:00.041576
"(, A); (CDF, BCDE)",0.1875,"('ABCDE', 'CDF')",00:00.045300
"(, A); (CEF, BCDE)",0.1875,"('ABCDE', 'CEF')",00:00.046628
"(, A); (DEF, BCDE)",0.1875,"('ABCDE', 'DEF')",00:00.042547
"(, A); (ABC, BCDF)",0.1875,"('ABCDF', 'ABC')",00:00.042503
"(, A); (ABD, BCDF)",0.1875,"('ABCDF', 'ABD')",00:00.046950
"(, A); (ABE, BCDF)",0.1875,"('ABCDF', 'ABE')",00:00.046247
"(, A); (ABF, BCDF)",0.1875,"('ABCDF', 'ABF')",00:00.045117
"(, A); (ACD, BCDF)",0.1875,"('ABCDF', 'ACD')",00:00.040533
"(, A); (ACE, BCDF)",0.1875,"('ABCDF', 'ACE')",00:00.043767
"(, A); (ACF, BCDF)",0.1875,"('ABCDF', 'ACF')",00:00.047265
"(, A); (ADE, BCDF)",0.1875,"('ABCDF', 'ADE')",00:00.043804
"(, A); (ADF, BCDF)",0.1875,"('ABCDF', 'ADF')",00:00.044708
"(, A); (AEF, BCDF)",0.1875,"('ABCDF', 'AEF')",00:00.043340
"(, A); (BCD, BCDF)",0.1875,"('ABCDF', 'BCD')",00:00.045796
"(, A); (BCE, BCDF)",0.1875,"('ABCDF', 'BCE')",00:00.043393
"(, A); (BCF, BCDF)",0.1875,"('ABCDF', 'BCF')",00:00.041248
"(, A); (BDE, BCDF)",0.1875,"('ABCDF', 'BDE')",00:00.041751
"(, A); (BDF, BCDF)",0.1875,"('ABCDF', 'BDF')",00:00.043509
"(, A); (BEF, BCDF)",0.1875,"('ABCDF', 'BEF')",00:00.047397
"(, A); (CDE, BCDF)",0.1875,"('ABCDF', 'CDE')",00:00.044148
"(, A); (CDF, BCDF)",0.1875,"('ABCDF', 'CDF')",00:00.043468
"(, A); (CEF, BCDF)",0.1875,"('ABCDF', 'CEF')",00:00.043813
"(, A); (DEF, BCDF)",0.1875,"('ABCDF', 'DEF')",00:00.039770
"(, A); (ABC, BCEF)",0.1875,"('ABCEF', 'ABC')",00:00.042708
"(, A); (ABD, BCEF)",0.1875,"('ABCEF', 'ABD')",00:00.044424
"(, A); (ABE, BCEF)",0.1875,"('ABCEF', 'ABE')",00:00.040697
"(, A); (ABF, BCEF)",0.1875,"('ABCEF', 'ABF')",00:00.043388
"(, A); (ACD, BCEF)",0.1875,"('ABCEF', 'ACD')",00:00.041250
"(, A); (ACE, BCEF)",0.1875,"('ABCEF', 'ACE')",00:00.041467
"(, A); (ACF, BCEF)",0.1875,"('ABCEF', 'ACF')",00:00.045275
"(, A); (ADE, BCEF)",0.1875,"('ABCEF', 'ADE')",00:00.043885
"(, A); (ADF, BCEF)",0.1875,"('ABCEF', 'ADF')",00:00.043618
"(, A); (AEF, BCEF)",0.1875,"('ABCEF', 'AEF')",00:00.045736
"(, A); (BCD, BCEF)",0.1875,"('ABCEF', 'BCD')",00:00.043915
"(, A); (BCE, BCEF)",0.1875,"('ABCEF', 'BCE')",00:00.043229
"(, A); (BCF, BCEF)",0.1875,"('ABCEF', 'BCF')",00:00.041668
"(, A); (BDE, BCEF)",0.1875,"('ABCEF', 'BDE')",00:00.046421
"(, A); (BDF, BCEF)",0.1875,"('ABCEF', 'BDF')",00:00.045399
"(, A); (BEF, BCEF)",0.1875,"('ABCEF', 'BEF')",00:00.042991
"(, A); (CDE, BCEF)",0.1875,"('ABCEF', 'CDE')",00:00.041800
"(, A); (CDF, BCEF)",0.1875,"('ABCEF', 'CDF')",00:00.046485
"(, A); (CEF, BCEF)",0.1875,"('ABCEF', 'CEF')",00:00.041615
"(, A); (DEF, BCEF)",0.1875,"('ABCEF', 'DEF')",00:00.043136
"(, A); (ABC, BDEF)",0.1875,"('ABDEF', 'ABC')",00:00.043579
"(, A); (ABD, BDEF)",0.1875,"('ABDEF', 'ABD')",00:00.041790
"(, A); (ABE, BDEF)",0.1875,"('ABDEF', 'ABE')",00:00.047323
"(, A); (ABF, BDEF)",0.1875,"('ABDEF', 'ABF')",00:00.046149
"(, A); (ACD, BDEF)",0.1875,"('ABDEF', 'ACD')",00:00.040537
"(, A); (ACE, BDEF)",0.1875,"('ABDEF', 'ACE')",00:00.042652
"(, A); (ACF, BDEF)",0.1875,"('ABDEF', 'ACF')",00:00.043387
"(, A); (ADE, BDEF)",0.1875,"('ABDEF', 'ADE')",00:00.043480
"(, A); (ADF, BDEF)",0.1875,"('ABDEF', 'ADF')",00:00.046156
"(, A); (AEF, BDEF)",0.1875,"('ABDEF', 'AEF')",00:00.042171
"(, A); (BCD, BDEF)",0.1875,"('ABDEF', 'BCD')",00:00.044754
"(, A); (BCE, BDEF)",0.1875,"('ABDEF', 'BCE')",00:00.046675
"(, A); (BCF, BDEF)",0.1875,"('ABDEF', 'BCF')",00:00.046425
"(, A); (BDE, BDEF)",0.1875,"('ABDEF', 'BDE')",00:00.046887
"(, A); (BDF, BDEF)",0.1875,"('ABDEF', 'BDF')",00:00.045830
"(, A); (BEF, BDEF)",0.1875,"('ABDEF', 'BEF')",00:00.046102
"(, A); (CDE, BDEF)",0.1875,"('ABDEF', 'CDE')",00:00.045458
"(, A); (CDF, BDEF)",0.1875,"('ABDEF', 'CDF')",00:00.046297
"(, A); (CEF, BDEF)",0.1875,"('ABDEF', 'CEF')",00:00.042070
"(, A); (DEF, BDEF)",0.1875,"('ABDEF', 'DEF')",00:00.042301
"(, A); (ABC, CDEF)",0.1875,"('ACDEF', 'ABC')",00:00.044441
"(, A); (ABD, CDEF)",0.1875,"('ACDEF', 'ABD')",00:00.042609
"(, A); (ABE, CDEF)",0.1875,"('ACDEF', 'ABE')",00:00.044335
"(, A); (ABF, CDEF)",0.1875,"('ACDEF', 'ABF')",00:00.042839
"(, A); (ACD, CDEF)",0.1875,"('ACDEF', 'ACD')",00:00.044964
"(, A); (ACE, CDEF)",0.1875,"('ACDEF', 'ACE')",00:00.044888
"(, A); (ACF, CDEF)",0.1875,"('ACDEF', 'ACF')",00:00.042248
"(, A); (ADE, CDEF)",0.1875,"('ACDEF', 'ADE')",00:00.043445
"(, A); (ADF, CDEF)",0.1875,"('ACDEF', 'ADF')",00:00.043265
"(, A); (AEF, CDEF)",0.1875,"('ACDEF', 'AEF')",00:00.042437
"(, A); (BCD, CDEF)",0.1875,"('ACDEF', 'BCD')",00:00.046512
"(, A); (BCE, CDEF)",0.1875,"('ACDEF', 'BCE')",00:00.041718
"(, A); (BCF, CDEF)",0.1875,"('ACDEF', 'BCF')",00:00.042068
"(, A); (BDE, CDEF)",0.1875,"('ACDEF', 'BDE')",00:00.044948
"(, A); (BDF, CDEF)",0.1875,"('ACDEF', 'BDF')",00:00.045055
"(, A); (BEF, CDEF)",0.1875,"('ACDEF', 'BEF')",00:00.048065
"(, A); (CDE, CDEF)",0.1875,"('ACDEF', 'CDE')",00:00.047333
"(, A); (CDF, CDEF)",0.1875,"('ACDEF', 'CDF')",00:00.044316
"(, A); (CEF, CDEF)",0.1875,"('ACDEF', 'CEF')",00:00.043338
"(, A); (DEF, CDEF)",0.1875,"('ACDEF', 'DEF')",00:00.042514
"(, B); (ABC, CDEF)",0.1875,"('BCDEF', 'ABC')",00:00.043702
"(, B); (ABD, CDEF)",0.1875,"('BCDEF', 'ABD')",00:00.043334
"(, B); (ABE, CDEF)",0.1875,"('BCDEF', 'ABE')",00:00.041525
"(, B); (ABF, CDEF)",0.1875,"('BCDEF', 'ABF')",00:00.042802
